,ID,SharePointID,ProjectColor,ProjectName,ProjectType,CreateDate,CreatedBy,PlanStartDate,PlanFinishDate,StatusDate,ProjectDescription,DollarAmount,Status,WorkPerformedFor,RefrenceNumber,ProjectStage,CancelationReason,BuyerName,Hours,SensitivityIndicator,Division_x,SourcingCategory,ActualFinishDate,Unit,SLA,Planned,SolicitationStatus,LastUpdatedBy,LastUpdateDate,LastUpdatedField,CategoryID_x,FedReview,ITComponent,SolicitationNum,Grouping,CommodityCategory,SizeOfSpend,MultiAgency,BusinessProcessImpact,TechChange,PublicSafety,MarketRisk,Sensitivity,Leveragability,BuyerInitials,Score,LevelCalc,Division_y,CategoryID_y
4995,10621,10621,Green,MicroMain ITN,ITN,2020-09-02,BronzJ,2020-09-03,2021-03-16,2022-03-23,"Data scrubbing for implementation, yearly maintenance of data and software application of all MDOC physical plant facilities maintenance for MicroMain Global and yearly maintenance and user fees.",1220720.0,MDOC is creating new SLA's to fit the contract/project. DTMB Buyer is working with vendor to finalize remaining negotiations outside of the SLA's. Estiamated completion date: 2/15/2022,472,RQNIT1# 200000001685,Active,0.0,SR1,0.0,False,IT,"IT Services, Other",,0.0,138,No,New Bid,reganS,2022-03-23 13:46:00,,137.0,False,True,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
4996,10681,10681,Green,071B4300022 - Kunz Leigh & Associates - Enterprise Support Services MIRS,CN,2020-09-24,BronzJ,2020-09-25,2020-12-09,2020-10-02,Treasury Keylight Enhancements,21700.0,10/2/2020 - CN 39 completed on 10/2/2020.,001,GR# 200000003071,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2020-10-02,0.0,50,No,N/A,weissM,2020-10-02 15:13:42,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
4997,10698,10698,Green,071B4300022 - Kunz Leigh & Associates - Enterprise Support Services MIRS,CN,2020-09-30,BronzJ,2020-09-30,2020-12-14,2020-10-02,MiCaRS Credit Card Refund Enhancement and add funds,60100.0,10/2/2020 - CN 38 completed on 9/30/2020.,001,GR# 200000003116,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2020-09-30,0.0,50,No,N/A,weissM,2020-10-02 10:04:55,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
4998,10845,10845,Green,071B4300022 - KL&A - Support Services MIRS RPS ARS,CN,2020-10-28,BronzJ,2020-10-29,2021-01-19,2020-11-20,Fiscal Year 2021 Maintenance & Support and add funds,540000.0,11/17/2020 - CN 40 completed on 11/17.,001,GR# 210000000054,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2020-11-17,0.0,50,No,N/A,weissM,2020-11-20 15:10:12,", Dollar Amount, Status, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
4999,10854,10854,Green,MDARD KL&A Maintenance Contract,CN,2020-10-30,BronzJ,2020-11-02,2021-01-21,2021-01-05,Create new consolidated system maintenance contract.,3554321.34,New Contract MA 171-210000000295 completed 1/5/2021.,791,"GR 171-210000000257, GR 171-210000000259, GR 171-210000000260, GR 171-210000000261",Complete,0.0,JAB,0.0,False,IT,"IT Services, Other",2021-01-05,0.0,50,No,N/A,barronj1,2021-01-05 13:50:25,", Dollar Amount, Status Date, Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5000,10995,10995,Green,Independent Validation and Verification (IV&V) RFP,RFP,2020-12-07,BronzJ,2020-12-07,2021-04-27,2021-01-11,RFP develop team for review and audit of the Treasury Modernization Project for the State.  IT Services.,0.0,Project going to handled through Pre-Qual.  Financial Services to handle. 1/12/21.,271,,Canceled,5.0,MJ7,0.0,False,IT,"IT Services, Other",,0.0,138,No,New Bid,BronzJ,2021-01-12 13:40:13,", Status, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5001,11201,11201,Green,071B4300022 - KL&A - MiCARS,CN,2020-12-21,baldwins,2020-12-21,2021-03-08,2021-01-05,KL&A Fiscal Year 2021 Maintenance & Support-DHHS,284500.0,1/5/2021 - CN 41 completed on 1/5/2020.,491,GR 171-210000000652,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2021-01-05,0.0,50,No,N/A,weissM,2021-01-06 14:13:20,", Project Stage",137.0,False,True,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5002,11217,11217,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-01-04,BronzJ,2021-01-05,2021-03-17,2021-01-08,MSP 403 add SOW and funds,18740.0,1/8/2021 - CN 42 completed on 1/8/2020,551,GR# 210000000679,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2021-01-08,0.0,50,No,N/A,weissM,2021-01-08 08:45:01,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5003,11263,11263,Green,"071B4300110 - HTC - Maintenance, Support and Enhancements",CN,2021-01-25,BronzJ,2021-01-26,2021-04-06,2021-02-19,HTC OBRA Software Modernization Rate Change,0.0,"CN 8  for 10% cost savings sent to HTC for signature on 2/8/2021.
Cost Savings from 10/1/2020 - 5/31/2021.
Projected Savings: 60K.
2/16 CN sent to HTC for signature; will send reminder.",491,GR# 210000000865,Complete,0.0,MM9,0.0,False,IT,"IT Services, Other",2021-02-19,0.0,50,No,N/A,MartinM,2021-02-19 14:46:54,", Actual Finish Date, Project Stage, Status Date",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5004,11275,11275,Green,Pre-qual for IT-RAS Contract - IV&V Project,RFP,2021-01-28,BronzJ,2021-01-12,2021-08-13,2021-04-30,Pre-qualification program for IT Research and Advisory  Services for DTMB/Treasury's IV&V Project.,3338420.0,4/30/2021 - Contract completed on 4/27.,271,RQNIT1# 210000000996,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2021-04-27,0.0,138,No,New Bid,weissM,2021-05-10 15:32:40,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5005,11321,11321,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-02-17,BronzJ,2021-02-18,2021-04-28,2021-03-18,Add funds and updates to the VMS application related to managing Forest Service timber sales per the Good Neighbor Authority (GNA),212460.0,3/18/2021 - CN 43 completed on 3/17/2021.,751,GR# 210000001075,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2021-03-17,0.0,50,No,N/A,weissM,2021-03-18 10:14:39,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5006,11322,11322,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-02-17,BronzJ,2021-02-18,2021-04-28,2021-03-18,Add funds and update the VMS and VMS/MFID (Michigan Forest Industry Directory) applications in a number of areas.,359860.0,3/18/2021 - CN 43 completed on 3/17/2021.,751,GR# 210000001076,Complete,0.0,MW,0.0,False,IT,"IT Services, Other",2021-03-17,0.0,50,No,N/A,weissM,2021-03-18 10:13:44,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5007,11349,11349,Green,"071B2200100 - EMPHASYS COMPUTER SOLUTIONS, INC. - AOD HOME OWNERSHIP",CN,2021-03-01,BronzJ,2021-03-02,2021-05-10,2021-03-04,Add additional enhancements for additional functionality for business processes.,17540.0,CN 07 completed 3/4/2021.,635,GR# 210000001016,Complete,0.0,JAB,0.0,False,IT,"IT Services, Other",2021-03-04,0.0,50,No,N/A,barronj1,2021-03-04 14:55:11,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5008,11381,11381,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-03-11,baldwins,2021-03-05,2021-05-19,2021-03-18,Add SOW and Funding to KLA Contract 071B4300022,17820.0,3/18/2021 - CN 44 completed on 3/17/2021.,551,GR 171-210000001210,Complete,0.0,MW,12.0,False,IT,"IT Services, Other",2021-03-17,,50,No,N/A,weissM,2021-03-18 10:15:31,", Project Stage",137.0,False,True,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5009,11387,11387,Green,180000000986 - Deloitte - APPSCAN REMEDIATION AND VALIDATION,CN,2021-03-12,BronzJ,2021-03-15,2021-05-21,2021-03-29,Add SOW,546000.0,CN 4 has been signed by the vendor. Awaiting 3/30 Ad Board approval.,171,GR# 210000001192,Complete,0.0,JS1,,False,IT,"IT Services, Other",2021-03-30,,50,No,N/A,SherlockJ,2021-03-30 12:02:39,", Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5010,11538,11538,Green,"071B4300110 - HTC - Maintenance, Support and Enhancements",CN,2021-04-14,BronzJ,2021-04-15,2021-05-31,2021-05-04,Take option year.  Contract expires 5/31/2021,0.0,"4/16 Per Agency Services HTC will not exercise an option because the resources has been transitioned to the CAI contract.
I am confirming that this contract can be allowed to expire.
Jeffery L. Wieferich MA, LLP (DHHS)",491,,Complete,0.0,MM9,,False,IT,"IT Services, Other",2021-05-07,,50,No,N/A,MartinM,2021-05-07 15:46:55,", Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5011,11577,11577,Green,SAP Support Services RFP,RFP,2021-04-27,BronzJ,2021-04-28,2021-11-10,2022-03-28,RFP for SAP support services,2000000.0,In agreement for contract to be issued for Performance and Load testing only.,271,RQNIT1# 210000001838,Active,0.0,MJ7,,False,IT,"IT Services, Other",,,138,No,New Bid,MayJ,2022-03-27 16:08:55,", Status Date",137.0,False,False,RFP# 210000002564,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5012,11626,11626,Green,"071B2200100 - EMPHASYS COMPUTER SOLUTIONS, INC. - AOD HOME OWNERSHIP",CN,2021-05-13,BronzJ,2021-05-14,2021-07-26,2021-09-03,Modify the cost table descriptions.  This is zero cost change.,0.0,"CN 08 revising cost table and adding LOS module completed 7/30. This CN fulfills two PPM projects (ID #11626 for $0 and ID# 11791 for $215,000). CN 09 revising cost table completed 9/3/2021.",635,GR# 210000001634,Complete,0.0,JAB,,False,IT,"IT Services, Other",2021-09-03,,50,No,N/A,barronj1,2021-09-07 08:07:05,", Status Date, Actual Finish Date, Status Date, Actual Finish Date",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5013,11627,11627,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-05-13,BronzJ,2021-05-14,2021-07-26,2021-06-11,Additional enhancements are needed to support VMS development and add funds.,22500.0,6/11/2021 - CN 45 completed on 6/8/2021.,751,GR# 210000001369,Complete,0.0,MW,,False,IT,"IT Services, Other",2021-06-08,,50,No,N/A,weissM,2021-06-11 11:16:19,", Status, Status Date, Actual Finish Date, Project Stage, Status",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5014,11628,11628,Green,	180000001293 – HOV Services – MICSES Print and Mail Services,CN,2021-05-13,BronzJ,2021-05-14,2021-07-26,2021-07-28,Update HOV Source pricing,0.0,"CN sent to Agency for approval 5/25.
CN sent to vendor for signature 6/25. Reminder sent 7/5/21 and 7/12.
Additional email sent 7/27. Sent to new contact 7/28.",491,GR# 210000001580,Complete,0.0,MJ7,,False,IT,"IT Services, Other",2021-07-29,,50,No,N/A,MayJ,2021-07-29 09:04:02,", Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5015,11630,11630,Green,180000000255 - Emphasys Computer Solutions - Maintenance and support of a COTS solution for inf,CN,2021-05-14,BronzJ,2021-05-17,2021-07-27,2021-09-01,Exercise final option and restate cost tables through 9/4/2022.,605565.7,CN 07 completed 9/1/2021.,635,GR# 210000001636,Complete,0.0,JAB,,False,IT,"IT Services, Other",2021-09-01,,50,No,N/A,barronj1,2021-09-01 10:56:56,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5016,11791,11791,Green,"071B2200100 - EMPHASYS COMPUTER SOLUTIONS, INC. - AOD HOME OWNERSHIP",CN,2021-07-12,BronzJ,2021-07-13,2021-09-21,2021-07-30,Add the LOS module to solution.,215000.0,"CN 08 revising cost table and adding LOS module completed 7/30. This CN fulfills two PPM projects (ID #11626 for $0 and ID# 11791 for $215,000).",635,GR# 210000001946,Complete,0.0,JAB,,False,IT,"IT Services, Other",2021-07-30,,50,No,N/A,BronzJ,2021-12-13 08:27:56,", Project Name",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5017,11801,11801,Green,ULE - 180000000255 - Emphasys Computer Solutions - Maintenance and support of a COTS solution for inf,CN,2021-07-13,BronzJ,2021-07-14,2021-09-03,2021-12-14,Contract expires: 9/4/2022. ULE to 12/31/2025.,0.0,Cancelled. Duplicate to project 12294.,635,GR# 220000000438,Canceled,3.0,JAB,,False,IT,"IT Services, Other",,,50,No,N/A,barronj1,2021-12-14 08:51:32,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5018,11911,11911,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-08-18,BronzJ,2021-08-19,2021-10-28,2021-09-09,MSP 1186 Add SOW and funding,225000.0,9/9/2021 - CN 46 completed on 9/8.,551,GR# 210000002563,Complete,0.0,MW,,False,IT,"IT Services, Other",2021-09-08,,50,No,N/A,weissM,2021-09-09 11:07:17,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5019,11913,11913,Green,"071B4300022 - KL&A - Enterprise Support Services for MIRS, RPS/ARS, and",CN,2021-08-19,BronzJ,2021-08-20,2021-10-29,2021-09-09,Add FY22 funding for all of the agencies.,839037.0,9/9/2021 - CN 46 completed on 9/8.,001,GR# 210000002554,Complete,0.0,MW,,False,IT,"IT Services, Other",2021-09-08,,50,No,N/A,weissM,2021-09-09 11:11:42,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5020,11988,11988,Green,071B2200046 - Ecteon Inc - Maintenance and support for software for contract,CN,2021-09-10,BronzJ,2021-09-13,2021-11-22,2021-09-24,CTRAK MiLogin SSO Integration,13033.0,"9/24/2021, Completed.",591,GR# 210000002767,Complete,0.0,CM1,,False,IT,"IT Services, Other",2021-09-24,,50,No,N/A,martinC,2021-09-24 13:28:23,", Dollar Amount, Status, Status Date, Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5021,12079,12079,Green,180000000986 - Deloitte - APPSCAN REMEDIATION AND VALIDATION,CN,2021-10-08,BronzJ,2021-10-11,2021-12-22,2021-12-21,Take option year.  Contract expires 12/31/21,0.0,12/21/2021 - CN 5 completed on 12/21/2021. Waiting on Joe for the Final Contract Monitoring Report (per Joe the CMR is still in the development phase so it could be awhile).,171,GR# 220000000543,Complete,0.0,RSS,,False,IT,"IT Services, Other",2021-12-21,,50,No,N/A,romeinS,2022-03-02 11:45:27,", Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5022,12174,12174,Green,Child Support Enforcement Application MiCSES Refactoring Services RFP,RFP,2021-11-03,BronzJ,2021-11-04,2022-07-01,2022-03-28,RFP for Contractor services to do refactoring work.,0.0,"Sending for Federal Review 4/1/22 (60 Days)
RFP Issue Date: 6/1/2022
Date the State will Post Answers to Bidder Question: 6/30/22
Deadline to Submit Proposals: 7/13/2022
Anticipated Contract Begin Date: 11/16/2022",491,,Active,0.0,MJ7,,False,IT,"IT Services, Other",,,138,No,New Bid,MayJ,2022-03-27 18:06:35,", Status, Status Date, Status",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5023,12294,12294,Green,ULE - 180000000255 - Emphasys Computer Solutions - Maintenance and support of a COTS solution for inf,CN,2021-12-07,BronzJ,2021-12-08,2022-02-21,2022-01-06,Contract expires: 9/4/2022. ULE to 12/31/2025 and add funding.,2200000.0,CN 08 completed 1/6/2022.,635,GR# 220000000438,Complete,0.0,JAB,,False,IT,"IT Services, Other",2022-01-06,,50,No,N/A,barronj1,2022-01-06 11:59:35,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5024,12309,12309,Green,"ULE - 071B2200100 - EMPHASYS COMPUTER SOLUTIONS, INC. - AOD HOME OWNERSHIP",CN,2021-12-13,BronzJ,2021-12-14,2022-02-25,2022-01-19,Contract expires 12/31/2022. ULE to 12/31/2025 and add funding.,1800000.0,CN 10 completed 1/19/2022.,635,GR# 220000000437,Complete,0.0,JAB,,False,IT,"IT Services, Other",2022-01-19,,50,No,N/A,barronj1,2022-01-19 10:24:51,", Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5025,12427,12427,Green,200000002077 - LIBERA INC - System 7 hosting and support and inSights Analytics Tool,CN,2022-01-27,BronzJ,2022-01-28,2022-04-07,2022-02-24,Upgrade to existing System 7 BEP electronic case management system,199253.0,"2/23/2022, Complete.",186,GR# 22000000509,Complete,0.0,CM1,,False,IT,"IT Services, Other",2022-02-24,,50,No,N/A,martinC,2022-02-25 14:07:59,", Status Date, Actual Finish Date, Project Stage",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5026,12914,12914,Green,eDiscovery RFP,C-RFP,2022-03-02,BronzJ,2022-05-02,2023-01-24,2022-03-24,RFP for eDiscovery Services,0.0,"3/24/2022, Analyst working with Agency and Agency services on requirements and Readiness Doc.",111,,Active,0.0,CM1,,False,IT,"IT Services, Other",,,180,No,,martinC,2022-03-24 12:32:22,", Status Date, Status",137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5027,12969,12969,Green,(HCD) Services – Prequalification Program,CN,2022-03-17,BronzJ,2022-03-18,2022-05-26,2022-03-23,"Pre-Qual. updates. MA 21*1418 – Accenture, MA 21*1419 – Civilla, MA 21*1420 – Resultant, MA 21*1421 – McKinsey, MA 21*1422 – Slalom",0.0,Buyer is reviewing request with agency team.,171,GR# 220000001271,Active,0.0,SR1,,False,IT,"IT Services, Other",,,50,No,N/A,reganS,2022-03-23 13:47:49,,137.0,False,False,,IT Services,"IT Services, Other",3,5,1,5,1,1,3,0,JAB,22,2,IT,137
5028,7448,7448,Green,Bear Communications (Public Servcie Broadband Consulting),CN,2018-06-05,calahanh,2018-06-05,2018-08-14,2018-06-18,determine if option year will be exercised.  Contract expires 8/31/2018,0.0,complete,071,GR 171-180000001447,Complete,0.0,MDB,12.0,False,IT,"Consulting, IT",2018-06-18,0.0,63,No,N/A,baldwins,2018-09-26 08:44:42,,54.0,False,False,,Consulting,"Consulting, IT",3,3,3,5,1,1,3,5,,27,3,,54
5029,7956,7956,Green,071B7700214 - Gartner - IT research,CN,2018-09-27,baldwins,2018-09-27,2018-12-10,2018-10-30,Pre-Qual Program Information Technology Research and Advisory Services (IT-RAS) - Statewide,0.0,10/30/2018: Completed 10/18/2018.,761,GR 171-180000002389,Complete,0.0,GP1,12.0,False,IT,"Consulting, IT",2018-10-18,0.0,50,No,N/A,paraskevinG,2018-10-30 22:22:59,", Actual Finish Date, Project Stage",54.0,False,False,,Consulting,"Consulting, IT",3,3,3,5,1,1,3,5,,27,3,,54
5030,8212,8212,Green,071B6600034 - Axis Geospatial LLC - Aerial Imaging,CN,2018-12-17,calahanh,2018-12-17,2019-01-10,2019-01-10,determine if option year will be exercised.  Contract expires 1/10/2019,0.0," Program manager has GR in approval process. Sent to vendor 1/9/19

sent to vendor mutually signed 1/10/19 SIGMA updated and database information sent to analyst to update",071,GR 171-190000000619,Complete,0.0,MDB,0.0,False,IT,"Consulting, IT",2019-01-10,0.0,50,Yes,N/A,breenm,2019-01-10 08:27:17,,54.0,False,False,,Consulting,"Consulting, IT",3,3,3,5,1,1,3,5,,27,3,,54
5031,8589,8589,Green,180000000065 - Gartner Group - IT-RAS,CN,2019-03-18,baldwins,2019-03-18,2019-05-24,2019-03-28,"DTMB-FS posted RFP 19*1031 and awarded bid to Gartner in amount of $105,000.
Please add $105,000 and attached SOW to IT-RAS prequal program contract 180000000065.",105000.0,3/28/2019 - CN completed on 3/28/2019.,001,GR 171-190000001036,Complete,5.0,MW,12.0,False,IT,"Consulting, IT",2019-03-28,0.0,50,No,N/A,weissM,2019-03-28 15:26:36,", Actual Finish Date, Project Stage",54.0,False,False,,Consulting,"Consulting, IT",3,3,3,5,1,1,3,5,,27,3,,54
5032,8846,8846,Green,180000000065 - Gartner - IT research,CN,2019-05-22,baldwins,2019-05-22,2019-08-01,2019-05-23,"Gartner IT Strategic Plan Services; MA 180000000065:$190,000",190000.0,5/23/2019 - CN completed on 5/23.,491,GR 171-190000001791,Complete,0.0,MW,12.0,False,IT,"Consulting, IT",2019-05-23,0.0,50,No,N/A,weissM,2019-05-24 08:00:59,", Actual Finish Date, Project Stage",54.0,False,False,,Consulting,"Consulting, IT",3,3,3,5,1,1,3,5,,27,3,,54
